series_id,item_code,label,category,area_code,area_label,year,month,date,value
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2023,8,2023-08-01,2.075
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2023,9,2023-09-01,2.12
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2023,10,2023-10-01,2.031
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2023,11,2023-11-01,2.058
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2023,12,2023-12-01,2.058
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,1,2024-01-01,2.067
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,2,2024-02-01,2.071
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,3,2024-03-01,2.07
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,4,2024-04-01,2.059
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,5,2024-05-01,2.044
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,6,2024-06-01,2.018
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,7,2024-07-01,2.016
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,8,2024-08-01,1.945
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,9,2024-09-01,1.974
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,10,2024-10-01,1.993
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,11,2024-11-01,1.905
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2024,12,2024-12-01,2.008
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,1,2025-01-01,2.038
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,2,2025-02-01,2.026
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,3,2025-03-01,1.967
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,4,2025-04-01,1.993
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,5,2025-05-01,1.874
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,6,2025-06-01,1.834
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,7,2025-07-01,1.912
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,8,2025-08-01,1.805
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,9,2025-09-01,1.85
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,11,2025-11-01,1.835
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2025,12,2025-12-01,1.885
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2026,1,2026-01-01,1.829
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2026,2,2026-02-01,1.858
APU0100702111,702111,"Bread, white, pan, lb","Cereals/bakery",0100,"Northeast urban",2026,3,2026-03-01,1.726
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,1,2017-01-01,1.975
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,2,2017-02-01,1.986
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,3,2017-03-01,1.929
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,4,2017-04-01,2.014
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,5,2017-05-01,1.974
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,6,2017-06-01,2.032
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,7,2017-07-01,1.967
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,8,2017-08-01,2.025
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,9,2017-09-01,1.986
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,10,2017-10-01,2.009
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,11,2017-11-01,2.024
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2017,12,2017-12-01,1.97
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,1,2018-01-01,2.033
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,2,2018-02-01,2.011
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,3,2018-03-01,2.039
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,4,2018-04-01,2.016
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,5,2018-05-01,1.966
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,6,2018-06-01,1.896
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,7,2018-07-01,1.899
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,8,2018-08-01,1.936
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,9,2018-09-01,1.951
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,10,2018-10-01,1.91
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,11,2018-11-01,1.945
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2018,12,2018-12-01,1.924
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,1,2019-01-01,1.94
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,2,2019-02-01,1.951
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,3,2019-03-01,1.962
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,4,2019-04-01,1.952
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,5,2019-05-01,1.941
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,6,2019-06-01,1.905
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,7,2019-07-01,1.951
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,8,2019-08-01,1.94
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,9,2019-09-01,1.935
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,10,2019-10-01,1.948
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,11,2019-11-01,1.943
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2019,12,2019-12-01,1.964
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,1,2020-01-01,1.961
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,2,2020-02-01,1.986
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,3,2020-03-01,1.994
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,4,2020-04-01,2.07
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,5,2020-05-01,2.075
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,6,2020-06-01,2.118
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,7,2020-07-01,2.144
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,8,2020-08-01,2.084
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,9,2020-09-01,2.081
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,10,2020-10-01,2.17
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,11,2020-11-01,2.207
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2020,12,2020-12-01,2.203
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,1,2021-01-01,2.175
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,2,2021-02-01,2.203
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,3,2021-03-01,2.196
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,4,2021-04-01,2.209
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,5,2021-05-01,2.151
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,6,2021-06-01,2.026
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,7,2021-07-01,2.1
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,8,2021-08-01,2.076
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,9,2021-09-01,2.102
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,10,2021-10-01,2.175
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,11,2021-11-01,2.094
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2021,12,2021-12-01,2.099
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,1,2022-01-01,2.119
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,2,2022-02-01,2.029
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,3,2022-03-01,2.121
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,4,2022-04-01,2.145
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,5,2022-05-01,2.22
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,6,2022-06-01,2.23
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,7,2022-07-01,2.316
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,8,2022-08-01,2.298
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,9,2022-09-01,2.362
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,10,2022-10-01,2.386
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,11,2022-11-01,2.419
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2022,12,2022-12-01,2.419
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,1,2023-01-01,2.451
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,2,2023-02-01,2.5
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,3,2023-03-01,2.533
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,4,2023-04-01,2.553
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,5,2023-05-01,2.502
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,6,2023-06-01,2.564
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,7,2023-07-01,2.58
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,8,2023-08-01,2.535
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,9,2023-09-01,2.537
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,10,2023-10-01,2.67
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,11,2023-11-01,2.624
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2023,12,2023-12-01,2.647
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,1,2024-01-01,2.631
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,2,2024-02-01,2.604
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,3,2024-03-01,2.585
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,4,2024-04-01,2.625
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,5,2024-05-01,2.749
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,6,2024-06-01,2.775
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,7,2024-07-01,2.693
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,8,2024-08-01,2.674
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,9,2024-09-01,2.748
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,10,2024-10-01,2.833
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,11,2024-11-01,2.724
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2024,12,2024-12-01,2.796
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,1,2025-01-01,2.76
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,2,2025-02-01,2.759
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,3,2025-03-01,2.719
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,4,2025-04-01,2.751
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,5,2025-05-01,2.602
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,6,2025-06-01,2.656
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,7,2025-07-01,2.714
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,8,2025-08-01,2.684
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,9,2025-09-01,2.775
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,11,2025-11-01,2.638
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2025,12,2025-12-01,2.677
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2026,1,2026-01-01,2.729
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2026,2,2026-02-01,2.687
APU0000702212,702212,"Bread, whole wheat, pan, lb","Cereals/bakery",0000,"U.S. city average",2026,3,2026-03-01,2.747
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,1,2017-01-01,3.553
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,2,2017-02-01,3.557
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,3,2017-03-01,3.594
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,4,2017-04-01,3.547
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,5,2017-05-01,3.559
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,6,2017-06-01,3.679
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,7,2017-07-01,3.754
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,8,2017-08-01,3.732
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,9,2017-09-01,3.707
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,10,2017-10-01,3.688
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,11,2017-11-01,3.638
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2017,12,2017-12-01,3.708
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,1,2018-01-01,3.641
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,2,2018-02-01,3.642
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,3,2018-03-01,3.657
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,4,2018-04-01,3.73
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,5,2018-05-01,3.685
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,6,2018-06-01,3.729
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,7,2018-07-01,3.745
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,8,2018-08-01,3.792
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,9,2018-09-01,3.743
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,10,2018-10-01,3.714
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,11,2018-11-01,3.781
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2018,12,2018-12-01,3.725
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,1,2019-01-01,3.801
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,2,2019-02-01,3.758
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,3,2019-03-01,3.725
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,4,2019-04-01,3.775
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,5,2019-05-01,3.822
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,6,2019-06-01,3.812
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,7,2019-07-01,3.8
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,8,2019-08-01,3.819
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,9,2019-09-01,3.851
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,10,2019-10-01,3.841
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,11,2019-11-01,3.812
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2019,12,2019-12-01,3.862
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,1,2020-01-01,3.886
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,2,2020-02-01,3.865
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,3,2020-03-01,3.881
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,4,2020-04-01,4.052
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,5,2020-05-01,4.461
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,6,2020-06-01,4.737
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,7,2020-07-01,4.264
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,8,2020-08-01,4.177
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,9,2020-09-01,4.076
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,10,2020-10-01,4.008
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,11,2020-11-01,4.027
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2020,12,2020-12-01,3.951
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,1,2021-01-01,3.965
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,2,2021-02-01,3.987
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,3,2021-03-01,4.042
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,4,2021-04-01,4.096
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,5,2021-05-01,4.101
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,6,2021-06-01,4.357
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,7,2021-07-01,4.388
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,8,2021-08-01,4.468
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,9,2021-09-01,4.504
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,10,2021-10-01,4.719
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,11,2021-11-01,4.716
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2021,12,2021-12-01,4.604
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,1,2022-01-01,4.554
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,2,2022-02-01,4.63
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,3,2022-03-01,4.757
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,4,2022-04-01,4.916
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,5,2022-05-01,4.794
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,6,2022-06-01,4.889
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,7,2022-07-01,4.893
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,8,2022-08-01,4.937
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,9,2022-09-01,4.862
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,10,2022-10-01,4.836
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,11,2022-11-01,4.853
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2022,12,2022-12-01,4.8
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2023,1,2023-01-01,4.791
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2023,2,2023-02-01,4.778
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2023,3,2023-03-01,4.813
APU0000703112,703112,"Ground beef, 100% beef, lb","Meats/poultry/fish/eggs",0000,"U.S. city average",2023,4,2023-04-01,4.79
